2015-02-21 22:05:28,"@ShawnMendes
can you follow me?
for you it's 1second
for me it's great happiness!💎
i love you so much
have a nice day💌
#NeverBeAloneVideo ✋"
2015-02-21 22:05:28,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:28,"👋Hi Shawn 
You're my king👑
Te amo mucho 💓
please 🙏🌟can u follow me? Is my dream😭 💤
Chile loves you!😚
#NeverBeAloneVideo
x27"
2015-02-21 22:05:28,I can't wait! #NeverBeAloneVideo  @ShawnMendes http://t.co/AQhdwf4KRG
2015-02-21 22:05:27,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:27,@ShawnMendes lets trend #NeverBeAloneVideo!!!! Please follow or RT 👈👈❤❤😙
2015-02-21 22:05:27,RT @mendesanthem: AYEEE ITS TRENING #NeverBeAloneVideo http://t.co/96zjEkutEn
2015-02-21 22:05:27,"@ShawnMendes 
HI SHAWN
👼👼👼👼
I LOVE U
😻😻😻😻
FOLLOW ME PLEASE
🎈🎈🎈🎈
I BEG U SHAWN
😔😔😔😔
#NeverBeAloneVideo
💘💘💘💘
1474"
2015-02-21 22:05:27,"@ShawnMendes took a piece of my heart &amp; made it all his own
 
#NeverBeAloneVideo this week! Can't wait tbh
 
Can u follow me pls?
 
x44"
2015-02-21 22:05:27,"""@_HelpForFans_: Quote if want @ShawnMendes Follows 💕😍😘😘 #NeverBeAloneVideo please baby -AldyJB"" plssss"
2015-02-21 22:05:26,"When never be alone video comes out : 
#NeverBeAloneVideo @ShawnMendes http://t.co/pd8RSaZGss"
2015-02-21 22:05:25,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:25,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:25,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:25,"@ShawnMendes took a piece of my heart &amp; made it all his own
 
#NeverBeAloneVideo this week! Can't wait tbh
 
Can u follow me pls?
 
x43"
2015-02-21 22:05:25,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:24,"#NeverBeAloneVideo
@ShawnMendes 
☁💎☁💎☁💎
Tweet it for a snippet 
☁💎☁💎☁💎
x30 http://t.co/3OYdfuY6qR"
2015-02-21 22:05:24,"RT @californiallz: Hi @ShawnMendes 👋

I love you so much 💕

you are my hero  🌟

can you follow me? 🙏

this is my biggest dream ✨
#NeverBeAl…"
